,id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion,train_test,transaction_date,소비심리지수,아파트 매매 실거래 가격 지수,기준금리,GDP 성장률,apartment_id,recent_price,recent_jeonse,transaction_cnt,age,cluster
134,TRAIN_0686,서울특별시 강남구 대치동,910-3,풍림아이원1차101동(910-3),84.69,201402,10,59700.0,6,2003,train,2014-02-10,128.8,66.8,2.5,0.9,51,90000.0,49500.00000000001,2.0,11,1.0
135,TRAIN_0557,서울특별시 강남구 대치동,316,은마,76.79,201402,10,81500.0,14,1979,train,2014-02-10,129.5,66.8,2.5,0.9,46,85000.0,35000.0,60.0,35,2.0
136,TRAIN_0557,서울특별시 강남구 대치동,316,은마,76.79,201402,10,81500.0,14,1979,train,2014-02-10,128.8,66.8,2.5,0.9,46,85000.0,35000.0,60.0,35,2.0
137,TRAIN_0389,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201402,10,74000.0,7,2002,train,2014-02-10,129.5,66.8,2.5,0.9,24,90000.0,49500.00000000001,5.0,12,1.0
138,TRAIN_0389,서울특별시 강남구 대치동,893,롯데캐슬,84.75,201402,10,74000.0,7,2002,train,2014-02-10,128.8,66.8,2.5,0.9,24,90000.0,49500.00000000001,5.0,12,1.0
139,TRAIN_0312,서울특별시 강남구 대치동,988-4,대치효성,84.91,201402,10,68000.0,8,1999,train,2014-02-10,129.5,66.8,2.5,0.9,17,72600.0,61000.0,4.0,15,1.0
140,TRAIN_0312,서울특별시 강남구 대치동,988-4,대치효성,84.91,201402,10,68000.0,8,1999,train,2014-02-10,128.8,66.8,2.5,0.9,17,72600.0,61000.0,4.0,15,1.0
141,TRAIN_0186,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,10,80500.0,8,2008,train,2014-02-10,128.8,66.8,2.5,0.9,10,76800.0,42240.0,24.0,6,2.0
142,TRAIN_0186,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,10,80500.0,8,2008,train,2014-02-10,129.5,66.8,2.5,0.9,10,76800.0,42240.0,24.0,6,2.0
143,TRAIN_0390,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201402,11,100000.0,9,2002,train,2014-02-11,129.5,66.8,2.5,0.9,24,173000.0,95150.00000000001,5.0,12,1.0
144,TRAIN_0558,서울특별시 강남구 대치동,316,은마,76.79,201402,11,84800.0,5,1979,train,2014-02-11,128.8,66.8,2.5,0.9,46,81500.0,37000.0,60.0,35,2.0
145,TRAIN_0558,서울특별시 강남구 대치동,316,은마,76.79,201402,11,84800.0,5,1979,train,2014-02-11,129.5,66.8,2.5,0.9,46,81500.0,37000.0,60.0,35,2.0
146,TRAIN_0559,서울특별시 강남구 대치동,316,은마,76.79,201402,11,85500.0,2,1979,train,2014-02-11,128.8,66.8,2.5,0.9,46,81500.0,37000.0,60.0,35,2.0
147,TRAIN_0559,서울특별시 강남구 대치동,316,은마,76.79,201402,11,85500.0,2,1979,train,2014-02-11,129.5,66.8,2.5,0.9,46,81500.0,37000.0,60.0,35,2.0
148,TRAIN_0390,서울특별시 강남구 대치동,893,롯데캐슬,123.04,201402,11,100000.0,9,2002,train,2014-02-11,128.8,66.8,2.5,0.9,24,173000.0,95150.00000000001,5.0,12,1.0
149,TRAIN_0005,서울특별시 강남구 대치동,503,개포우성1,127.61,201402,11,160000.0,13,1983,train,2014-02-11,128.8,66.8,2.5,0.9,0,152000.0,82000.0,18.0,31,3.0
150,TRAIN_0005,서울특별시 강남구 대치동,503,개포우성1,127.61,201402,11,160000.0,13,1983,train,2014-02-11,129.5,66.8,2.5,0.9,0,152000.0,82000.0,18.0,31,3.0
151,TRAIN_0006,서울특별시 강남구 대치동,503,개포우성1,84.81,201402,12,114500.0,10,1983,train,2014-02-12,128.8,66.8,2.5,0.9,0,116000.0,60000.0,18.0,31,3.0
152,TRAIN_0663,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,201402,12,28500.0,24,2004,train,2014-02-12,129.5,66.8,2.5,0.9,49,24000.0,13200.000000000002,6.0,10,0.0
153,TRAIN_0663,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,201402,12,28500.0,24,2004,train,2014-02-12,128.8,66.8,2.5,0.9,49,24000.0,13200.000000000002,6.0,10,0.0
154,TRAIN_0006,서울특별시 강남구 대치동,503,개포우성1,84.81,201402,12,114500.0,10,1983,train,2014-02-12,129.5,66.8,2.5,0.9,0,116000.0,60000.0,18.0,31,3.0
155,TRAIN_0560,서울특별시 강남구 대치동,316,은마,76.79,201402,13,86500.0,10,1979,train,2014-02-13,128.8,66.8,2.5,0.9,46,85500.0,28000.0,60.0,35,2.0
156,TRAIN_0560,서울특별시 강남구 대치동,316,은마,76.79,201402,13,86500.0,10,1979,train,2014-02-13,129.5,66.8,2.5,0.9,46,85500.0,28000.0,60.0,35,2.0
157,TRAIN_0271,서울특별시 강남구 대치동,974,대치현대,85.0,201402,14,83500.0,11,1999,train,2014-02-14,128.8,66.8,2.5,0.9,16,84000.0,60000.0,19.0,15,1.0
158,TRAIN_0404,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,14,120000.0,4,2008,train,2014-02-14,129.5,66.8,2.5,0.9,25,119000.0,96000.0,5.0,6,2.0
159,TRAIN_0404,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,14,120000.0,4,2008,train,2014-02-14,128.8,66.8,2.5,0.9,25,119000.0,96000.0,5.0,6,2.0
160,TRAIN_0513,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201402,14,89000.0,2,1983,train,2014-02-14,129.5,66.8,2.5,0.9,42,114500.0,50000.0,4.0,31,2.0
161,TRAIN_0435,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201402,14,136900.0,7,1983,train,2014-02-14,128.8,66.8,2.5,0.9,32,132500.0,72875.0,14.0,31,3.0
162,TRAIN_0435,서울특별시 강남구 대치동,506,선경1차(1동-7동),117.7,201402,14,136900.0,7,1983,train,2014-02-14,129.5,66.8,2.5,0.9,32,132500.0,72875.0,14.0,31,3.0
163,TRAIN_0246,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,14,85000.0,11,1984,train,2014-02-14,128.8,66.8,2.5,0.9,11,85000.0,48000.0,7.0,30,2.0
164,TRAIN_0561,서울특별시 강남구 대치동,316,은마,76.79,201402,14,85000.0,11,1979,train,2014-02-14,129.5,66.8,2.5,0.9,46,86500.0,27000.0,60.0,35,2.0
165,TRAIN_0561,서울특별시 강남구 대치동,316,은마,76.79,201402,14,85000.0,11,1979,train,2014-02-14,128.8,66.8,2.5,0.9,46,86500.0,27000.0,60.0,35,2.0
166,TRAIN_0246,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,14,85000.0,11,1984,train,2014-02-14,129.5,66.8,2.5,0.9,11,85000.0,48000.0,7.0,30,2.0
167,TRAIN_0513,서울특별시 강남구 대치동,66,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,201402,14,89000.0,2,1983,train,2014-02-14,128.8,66.8,2.5,0.9,42,114500.0,50000.0,4.0,31,2.0
168,TRAIN_0327,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,14,188000.0,25,2005,train,2014-02-14,129.5,66.8,2.5,0.9,20,185000.0,129000.0,25.0,9,3.0
169,TRAIN_0327,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,14,188000.0,25,2005,train,2014-02-14,128.8,66.8,2.5,0.9,20,185000.0,129000.0,25.0,9,3.0
170,TRAIN_0715,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201402,14,138000.0,5,1983,train,2014-02-14,129.5,66.8,2.5,0.9,60,146500.0,80000.0,24.0,31,3.0
171,TRAIN_0715,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201402,14,138000.0,5,1983,train,2014-02-14,128.8,66.8,2.5,0.9,60,146500.0,80000.0,24.0,31,3.0
172,TRAIN_0271,서울특별시 강남구 대치동,974,대치현대,85.0,201402,14,83500.0,11,1999,train,2014-02-14,129.5,66.8,2.5,0.9,16,84000.0,60000.0,19.0,15,1.0
173,TRAIN_0562,서울특별시 강남구 대치동,316,은마,76.79,201402,15,85000.0,13,1979,train,2014-02-15,128.8,66.8,2.5,0.9,46,85000.0,35000.0,60.0,35,2.0
174,TRAIN_0562,서울특별시 강남구 대치동,316,은마,76.79,201402,15,85000.0,13,1979,train,2014-02-15,129.5,66.8,2.5,0.9,46,85000.0,35000.0,60.0,35,2.0
175,TRAIN_0526,서울특별시 강남구 대치동,889-74,아름빌(889-74),30.46,201402,15,20750.0,5,2003,train,2014-02-15,129.5,66.8,2.5,0.9,43,24500.0,13475.000000000002,2.0,11,0.0
176,TRAIN_0120,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201402,15,103000.0,15,2000,train,2014-02-15,129.5,66.8,2.5,0.9,9,102700.0,78000.0,19.0,14,1.0
177,TRAIN_0747,서울특별시 강남구 대치동,511,한보미도맨션2,190.47,201402,15,219000.0,8,1985,train,2014-02-15,129.5,66.8,2.5,0.9,61,190000.0,105000.0,13.0,29,3.0
178,TRAIN_0120,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201402,15,103000.0,15,2000,train,2014-02-15,128.8,66.8,2.5,0.9,9,102700.0,78000.0,19.0,14,1.0
179,TRAIN_0747,서울특별시 강남구 대치동,511,한보미도맨션2,190.47,201402,15,219000.0,8,1985,train,2014-02-15,128.8,66.8,2.5,0.9,61,190000.0,105000.0,13.0,29,3.0
180,TRAIN_0329,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,239000.0,21,2005,train,2014-02-15,129.5,66.8,2.5,0.9,20,230000.0,126500.00000000001,25.0,9,3.0
181,TRAIN_0329,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,239000.0,21,2005,train,2014-02-15,128.8,66.8,2.5,0.9,20,230000.0,126500.00000000001,25.0,9,3.0
182,TRAIN_0328,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,218000.0,9,2005,train,2014-02-15,129.5,66.8,2.5,0.9,20,230000.0,126500.00000000001,25.0,9,3.0
183,TRAIN_0328,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,15,218000.0,9,2005,train,2014-02-15,128.8,66.8,2.5,0.9,20,230000.0,126500.00000000001,25.0,9,3.0
184,TRAIN_0526,서울특별시 강남구 대치동,889-74,아름빌(889-74),30.46,201402,15,20750.0,5,2003,train,2014-02-15,128.8,66.8,2.5,0.9,43,24500.0,13475.000000000002,2.0,11,0.0
185,TRAIN_0330,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,16,185000.0,19,2005,train,2014-02-16,129.5,66.8,2.5,0.9,20,188000.0,129000.0,25.0,9,3.0
186,TRAIN_0330,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,16,185000.0,19,2005,train,2014-02-16,128.8,66.8,2.5,0.9,20,188000.0,129000.0,25.0,9,3.0
187,TRAIN_0247,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,17,83000.0,10,1984,train,2014-02-17,128.8,66.8,2.5,0.9,11,85000.0,48000.0,7.0,30,2.0
188,TRAIN_0247,서울특별시 강남구 대치동,63,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,201402,17,83000.0,10,1984,train,2014-02-17,129.5,66.8,2.5,0.9,11,85000.0,48000.0,7.0,30,2.0
189,TRAIN_0748,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201402,18,130000.0,6,1985,train,2014-02-18,129.5,66.8,2.5,0.9,61,125000.0,75000.0,13.0,29,3.0
190,TRAIN_0103,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,201402,18,47500.0,7,2004,train,2014-02-18,129.5,66.8,2.5,0.9,6,85000.0,46750.00000000001,4.0,10,0.0
191,TRAIN_0103,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,201402,18,47500.0,7,2004,train,2014-02-18,128.8,66.8,2.5,0.9,6,85000.0,46750.00000000001,4.0,10,0.0
192,TRAIN_0748,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201402,18,130000.0,6,1985,train,2014-02-18,128.8,66.8,2.5,0.9,61,125000.0,75000.0,13.0,29,3.0
193,TRAIN_0563,서울특별시 강남구 대치동,316,은마,76.79,201402,19,72000.0,12,1979,train,2014-02-19,128.8,66.8,2.5,0.9,46,85000.0,37000.0,60.0,35,2.0
194,TRAIN_0405,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,19,119500.0,17,2008,train,2014-02-19,128.8,66.8,2.5,0.9,25,120000.0,96000.0,5.0,6,2.0
195,TRAIN_0563,서울특별시 강남구 대치동,316,은마,76.79,201402,19,72000.0,12,1979,train,2014-02-19,129.5,66.8,2.5,0.9,46,85000.0,37000.0,60.0,35,2.0
196,TRAIN_0405,서울특별시 강남구 대치동,1025,롯데캐슬리베,121.0894,201402,19,119500.0,17,2008,train,2014-02-19,129.5,66.8,2.5,0.9,25,120000.0,96000.0,5.0,6,2.0
197,TRAIN_0564,서울특별시 강남구 대치동,316,은마,76.79,201402,20,86000.0,13,1979,train,2014-02-20,128.8,66.8,2.5,0.9,46,72000.0,37000.0,60.0,35,2.0
198,TRAIN_0564,서울특별시 강남구 대치동,316,은마,76.79,201402,20,86000.0,13,1979,train,2014-02-20,129.5,66.8,2.5,0.9,46,72000.0,37000.0,60.0,35,2.0
199,TRAIN_0007,서울특별시 강남구 대치동,503,개포우성1,127.61,201402,21,147000.0,11,1983,train,2014-02-21,129.5,66.8,2.5,0.9,0,160000.0,85000.0,18.0,31,3.0
200,TRAIN_0272,서울특별시 강남구 대치동,974,대치현대,85.0,201402,21,81500.0,4,1999,train,2014-02-21,128.8,66.8,2.5,0.9,16,83500.0,60000.0,19.0,15,1.0
201,TRAIN_0272,서울특별시 강남구 대치동,974,대치현대,85.0,201402,21,81500.0,4,1999,train,2014-02-21,129.5,66.8,2.5,0.9,16,83500.0,60000.0,19.0,15,1.0
202,TRAIN_0007,서울특별시 강남구 대치동,503,개포우성1,127.61,201402,21,147000.0,11,1983,train,2014-02-21,128.8,66.8,2.5,0.9,0,160000.0,85000.0,18.0,31,3.0
203,TRAIN_0121,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201402,22,62800.0,8,2000,train,2014-02-22,129.5,66.8,2.5,0.9,9,64000.0,49000.0,19.0,14,1.0
204,TRAIN_0716,서울특별시 강남구 대치동,511,한보미도맨션1,161.36,201402,22,167000.0,4,1983,train,2014-02-22,129.5,66.8,2.5,0.9,60,165000.0,81000.0,24.0,31,3.0
205,TRAIN_0716,서울특별시 강남구 대치동,511,한보미도맨션1,161.36,201402,22,167000.0,4,1983,train,2014-02-22,128.8,66.8,2.5,0.9,60,165000.0,81000.0,24.0,31,3.0
206,TRAIN_0121,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201402,22,62800.0,8,2000,train,2014-02-22,128.8,66.8,2.5,0.9,9,64000.0,49000.0,19.0,14,1.0
207,TRAIN_0331,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,22,230000.0,16,2005,train,2014-02-22,128.8,66.8,2.5,0.9,20,218000.0,119900.00000000001,25.0,9,3.0
208,TRAIN_0565,서울특별시 강남구 대치동,316,은마,76.79,201402,22,88000.0,8,1979,train,2014-02-22,129.5,66.8,2.5,0.9,46,86000.0,32500.0,60.0,35,2.0
209,TRAIN_0565,서울특별시 강남구 대치동,316,은마,76.79,201402,22,88000.0,8,1979,train,2014-02-22,128.8,66.8,2.5,0.9,46,86000.0,32500.0,60.0,35,2.0
210,TRAIN_0331,서울특별시 강남구 대치동,670,동부센트레빌,161.47,201402,22,230000.0,16,2005,train,2014-02-22,129.5,66.8,2.5,0.9,20,218000.0,119900.00000000001,25.0,9,3.0
211,TRAIN_0084,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,201402,22,24700.0,6,2003,train,2014-02-22,128.8,66.8,2.5,0.9,3,24000.0,13200.000000000002,4.0,11,0.0
212,TRAIN_0456,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201402,22,113900.0,8,1985,train,2014-02-22,128.8,66.8,2.5,0.9,33,96000.0,52800.00000000001,4.0,29,3.0
213,TRAIN_0084,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,201402,22,24700.0,6,2003,train,2014-02-22,129.5,66.8,2.5,0.9,3,24000.0,13200.000000000002,4.0,11,0.0
214,TRAIN_0456,서울특별시 강남구 대치동,506,선경2차(8동-12동),84.55,201402,22,113900.0,8,1985,train,2014-02-22,129.5,66.8,2.5,0.9,33,96000.0,52800.00000000001,4.0,29,3.0
215,TRAIN_0187,서울특별시 강남구 대치동,888,대치아이파크,149.78,201402,23,180000.0,16,2008,train,2014-02-23,129.5,66.8,2.5,0.9,10,185000.0,20000.0,24.0,6,2.0
216,TRAIN_0187,서울특별시 강남구 대치동,888,대치아이파크,149.78,201402,23,180000.0,16,2008,train,2014-02-23,128.8,66.8,2.5,0.9,10,185000.0,20000.0,24.0,6,2.0
217,TRAIN_0332,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201402,23,175500.0,10,2005,train,2014-02-23,128.8,66.8,2.5,0.9,20,173000.0,100000.0,25.0,9,3.0
218,TRAIN_0332,서울특별시 강남구 대치동,670,동부센트레빌,121.74,201402,23,175500.0,10,2005,train,2014-02-23,129.5,66.8,2.5,0.9,20,173000.0,100000.0,25.0,9,3.0
219,TRAIN_0273,서울특별시 강남구 대치동,974,대치현대,59.82,201402,24,55000.0,15,1999,train,2014-02-24,129.5,66.8,2.5,0.9,16,54000.0,45000.0,19.0,15,1.0
220,TRAIN_0122,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201402,24,103000.0,22,2000,train,2014-02-24,129.5,66.8,2.5,0.9,9,103000.0,75000.0,19.0,14,1.0
221,TRAIN_0717,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201402,24,103000.0,7,1983,train,2014-02-24,128.8,66.8,2.5,0.9,60,103000.0,60000.0,24.0,31,3.0
222,TRAIN_0333,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,24,182000.0,21,2005,train,2014-02-24,128.8,66.8,2.5,0.9,20,185000.0,129000.0,25.0,9,3.0
223,TRAIN_0333,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201402,24,182000.0,21,2005,train,2014-02-24,129.5,66.8,2.5,0.9,20,185000.0,129000.0,25.0,9,3.0
224,TRAIN_0273,서울특별시 강남구 대치동,974,대치현대,59.82,201402,24,55000.0,15,1999,train,2014-02-24,128.8,66.8,2.5,0.9,16,54000.0,45000.0,19.0,15,1.0
225,TRAIN_0122,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,201402,24,103000.0,22,2000,train,2014-02-24,128.8,66.8,2.5,0.9,9,103000.0,75000.0,19.0,14,1.0
226,TRAIN_0717,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201402,24,103000.0,7,1983,train,2014-02-24,129.5,66.8,2.5,0.9,60,103000.0,60000.0,24.0,31,3.0
227,TRAIN_0566,서울특별시 강남구 대치동,316,은마,76.79,201402,25,88000.0,13,1979,train,2014-02-25,128.8,66.8,2.5,0.9,46,88000.0,32000.0,60.0,35,2.0
228,TRAIN_0566,서울특별시 강남구 대치동,316,은마,76.79,201402,25,88000.0,13,1979,train,2014-02-25,129.5,66.8,2.5,0.9,46,88000.0,32000.0,60.0,35,2.0
229,TRAIN_0718,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201402,26,140000.0,3,1983,train,2014-02-26,129.5,66.8,2.5,0.9,60,138000.0,80000.0,24.0,31,3.0
230,TRAIN_0718,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201402,26,140000.0,3,1983,train,2014-02-26,128.8,66.8,2.5,0.9,60,138000.0,80000.0,24.0,31,3.0
231,TRAIN_0188,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,26,80500.0,17,2008,train,2014-02-26,129.5,66.8,2.5,0.9,10,80500.0,44275.0,24.0,6,2.0
232,TRAIN_0188,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,26,80500.0,17,2008,train,2014-02-26,128.8,66.8,2.5,0.9,10,80500.0,44275.0,24.0,6,2.0
233,TRAIN_0008,서울특별시 강남구 대치동,503,개포우성1,84.81,201402,27,114000.0,3,1983,train,2014-02-27,128.8,66.8,2.5,0.9,0,114500.0,63000.0,18.0,31,3.0
234,TRAIN_0436,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201402,27,140000.0,1,1983,train,2014-02-27,129.5,66.8,2.5,0.9,32,124500.0,68475.0,14.0,31,3.0
235,TRAIN_0088,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201402,27,24500.0,8,2004,train,2014-02-27,128.8,66.8,2.5,0.9,4,24500.0,13475.000000000002,4.0,10,0.0
236,TRAIN_0088,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,201402,27,24500.0,8,2004,train,2014-02-27,129.5,66.8,2.5,0.9,4,24500.0,13475.000000000002,4.0,10,0.0
237,TRAIN_0436,서울특별시 강남구 대치동,506,선경1차(1동-7동),136.68,201402,27,140000.0,1,1983,train,2014-02-27,128.8,66.8,2.5,0.9,32,124500.0,68475.0,14.0,31,3.0
238,TRAIN_0008,서울특별시 강남구 대치동,503,개포우성1,84.81,201402,27,114000.0,3,1983,train,2014-02-27,129.5,66.8,2.5,0.9,0,114500.0,63000.0,18.0,31,3.0
239,TRAIN_0274,서울특별시 강남구 대치동,974,대치현대,85.0,201402,28,80000.0,15,1999,train,2014-02-28,128.8,66.8,2.5,0.9,16,81500.0,60000.0,19.0,15,1.0
240,TRAIN_0274,서울특별시 강남구 대치동,974,대치현대,85.0,201402,28,80000.0,15,1999,train,2014-02-28,129.5,66.8,2.5,0.9,16,81500.0,60000.0,19.0,15,1.0
241,TRAIN_0189,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,28,79000.0,4,2008,train,2014-02-28,128.8,66.8,2.5,0.9,10,80500.0,44275.0,24.0,6,2.0
242,TRAIN_0189,서울특별시 강남구 대치동,888,대치아이파크,59.96,201402,28,79000.0,4,2008,train,2014-02-28,129.5,66.8,2.5,0.9,10,80500.0,44275.0,24.0,6,2.0
243,TRAIN_0567,서울특별시 강남구 대치동,316,은마,76.79,201403,01,87000.0,1,1979,train,2014-03-01,132.6,67.3,2.5,0.9,46,88000.0,32000.0,60.0,35,2.0
244,TRAIN_0190,서울특별시 강남구 대치동,888,대치아이파크,59.96,201403,01,77500.0,12,2008,train,2014-03-01,132.6,67.3,2.5,0.9,10,79000.0,43450.0,24.0,6,2.0
245,TRAIN_0334,서울특별시 강남구 대치동,670,동부센트레빌,145.83,201403,02,182000.0,25,2005,train,2014-03-02,132.6,67.3,2.5,0.9,20,182000.0,128000.0,25.0,9,3.0
246,TRAIN_0009,서울특별시 강남구 대치동,503,개포우성1,127.61,201403,02,164000.0,5,1983,train,2014-03-02,132.6,67.3,2.5,0.9,0,147000.0,95000.0,18.0,31,3.0
247,TRAIN_0693,서울특별시 강남구 대치동,910-4,풍림아이원아파트,145.96,201403,03,80000.0,7,2003,train,2014-03-03,132.6,67.3,2.5,0.9,57,182000.0,100100.00000000001,1.0,11,1.0
248,TRAIN_0123,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,201403,04,63500.0,7,2000,train,2014-03-04,132.6,67.3,2.5,0.9,9,62800.0,50000.0,19.0,14,1.0
249,TRAIN_0568,서울특별시 강남구 대치동,316,은마,84.43,201403,04,100000.0,7,1979,train,2014-03-04,132.6,67.3,2.5,0.9,46,95000.0,42000.0,60.0,35,2.0
250,TRAIN_0275,서울특별시 강남구 대치동,974,대치현대,59.82,201403,05,55000.0,21,1999,train,2014-03-05,132.6,67.3,2.5,0.9,16,55000.0,45000.0,19.0,15,1.0
251,TRAIN_0313,서울특별시 강남구 대치동,988-4,대치효성,59.84,201403,05,50000.0,8,1999,train,2014-03-05,132.6,67.3,2.5,0.9,17,63500.0,44000.0,4.0,15,1.0
252,TRAIN_0191,서울특별시 강남구 대치동,888,대치아이파크,84.93,201403,06,109000.0,3,2008,train,2014-03-06,132.6,67.3,2.5,0.9,10,107000.0,64000.0,24.0,6,2.0
253,TRAIN_0192,서울특별시 강남구 대치동,888,대치아이파크,119.58,201403,06,157500.0,13,2008,train,2014-03-06,132.6,67.3,2.5,0.9,10,175500.0,96525.00000000001,24.0,6,2.0
254,TRAIN_0569,서울특별시 강남구 대치동,316,은마,76.79,201403,06,90000.0,9,1979,train,2014-03-06,132.6,67.3,2.5,0.9,46,87000.0,30800.0,60.0,35,2.0
255,TRAIN_0570,서울특별시 강남구 대치동,316,은마,76.79,201403,07,87500.0,14,1979,train,2014-03-07,132.6,67.3,2.5,0.9,46,90000.0,30800.0,60.0,35,2.0
